Brand,AgeOfCar,OdoMeterReading,FuelType,NoOfOwners,Broker,Direct Owner,Trustmark Broker,Manual,Automatic,Price
18,12,0.5099672210074339,1,4.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
17,10,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
18,14,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
18,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,6.745495495495496
18,14,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
25,19,-0.4334547322746074,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
23,7,-0.1332750198666852,4,4.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
23,7,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
23,6,-1.1303004932215697,1,0.0,0.0,1.0,0.0,0.0,1.0,9.065315315315315
17,7,0.08113906042468783,1,2.0,0.0,1.0,0.0,1.0,0.0,10.698186936936938
3,14,0.4519253294725592,4,0.0,1.0,0.0,0.0,0.0,1.0,1.238738738738739
17,13,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,5.18018018018018
3,18,1.796451702755672,1,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
25,8,-1.0519964710991603,4,0.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
18,15,0.08113906042468783,4,4.0,0.0,1.0,0.0,0.0,1.0,0.7882882882882883
9,9,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
23,10,-1.398318093585786,1,2.0,1.0,0.0,0.0,0.0,1.0,4.842342342342342
18,15,1.153209461881553,4,0.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
10,13,-0.6049859965077058,4,0.0,1.0,0.0,0.0,0.0,1.0,1.9144144144144146
10,15,0.8084530621810542,4,2.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
23,11,1.796451702755672,1,0.0,0.0,1.0,0.0,0.0,1.0,3.9977477477477477
8,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,10.247747747747749
10,10,-0.14787661873452768,4,0.0,1.0,0.0,0.0,0.0,1.0,4.560810810810811
10,6,-1.2053454213235502,4,0.0,0.0,1.0,0.0,1.0,0.0,12.162162162162163
10,8,0.38131877283261006,1,0.0,1.0,0.0,0.0,0.0,1.0,9.346846846846848
10,10,-0.5397826746910993,4,0.0,1.0,0.0,0.0,0.0,1.0,3.9977477477477477
6,14,0.6171742611531204,1,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
10,4,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,9.008997747747749
17,8,-0.3048062840997836,1,0.0,1.0,0.0,0.0,0.0,1.0,9.797297297297298
25,14,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
21,9,-0.8408414848282161,1,0.0,1.0,0.0,0.0,0.0,1.0,6.531531531531532
18,16,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
18,12,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,14,0.35987736480347277,4,2.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
2,17,0.9387953815901798,4,2.0,0.0,1.0,0.0,1.0,0.0,5.18018018018018
25,13,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
9,5,-0.3777070713988504,4,0.0,1.0,0.0,0.0,0.0,1.0,7.432432432432433
18,6,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,11.036036036036037
18,6,-0.905165708915628,1,0.0,0.0,1.0,0.0,0.0,1.0,8.614864864864865
10,11,2.225279863338418,3,4.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
18,5,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,1.8355855855855858
28,6,0.2955531407160608,1,0.0,0.0,1.0,0.0,1.0,0.0,50.450450450450454
10,17,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
10,4,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
26,6,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,14.414414414414415
27,8,0.35333773535458585,1,0.0,1.0,0.0,0.0,0.0,1.0,4.842342342342342
25,7,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,9.572060810810811
25,4,-1.2482282373818248,4,0.0,0.0,1.0,0.0,0.0,1.0,7.826576576576578
8,9,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
8,9,-0.020943483202034867,4,0.0,1.0,0.0,0.0,0.0,1.0,5.123873873873874
25,17,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,0.41666666666666663
10,6,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,3.9977477477477477
18,7,-0.24048206001237168,1,0.0,1.0,0.0,0.0,0.0,1.0,6.86936936936937
18,8,-1.164220800723665,4,0.0,0.0,0.0,1.0,0.0,1.0,6.813063063063064
3,11,1.153209461881553,1,4.0,0.0,1.0,0.0,1.0,0.0,3.8175675675675675
10,17,3.8386171690828252,1,1.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
18,5,-1.0981383811778638,1,0.0,0.0,1.0,0.0,1.0,0.0,10.472972972972974
9,14,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,11,-0.4548961403037447,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
3,13,6.084733308583132,1,2.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
26,12,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,5.630630630630631
18,9,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
10,13,1.367623542172926,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
21,9,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,6,-0.6821750654126001,1,0.0,1.0,0.0,0.0,0.0,1.0,6.655405405405406
17,14,-0.24048206001237168,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,10,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,22,0.42420158889088466,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
10,13,-0.06895079577927328,4,2.0,0.0,1.0,0.0,0.0,1.0,2.567567567567568
10,7,-0.508499660376588,1,0.0,1.0,0.0,0.0,0.0,1.0,4.560810810810811
24,8,-0.9266071169447653,4,0.0,0.0,1.0,0.0,0.0,1.0,6.981981981981982
25,11,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,6,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,4.448198198198199
18,15,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
10,13,0.5099672210074339,0,2.0,0.0,1.0,0.0,0.0,1.0,1.4076576576576578
10,15,0.7672641173570814,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
10,7,0.14546328451209972,1,0.0,1.0,0.0,0.0,0.0,1.0,7.545045045045046
25,6,-0.3476891001580582,1,0.0,0.0,1.0,0.0,1.0,0.0,13.288288288288289
18,7,-1.2674397389759318,4,0.0,0.0,0.0,1.0,0.0,1.0,7.31981981981982
10,5,-0.9774446953818499,4,0.0,1.0,0.0,0.0,0.0,1.0,3.434684684684685
10,7,-0.8909714968003392,4,0.0,1.0,0.0,0.0,0.0,1.0,3.3783783783783785
18,10,-0.23136946159998834,4,0.0,1.0,0.0,0.0,0.0,1.0,3.490990990990991
18,6,-0.3476891001580582,1,2.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
18,8,0.08113906042468783,1,4.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
10,4,-1.3124023716130329,4,0.0,1.0,0.0,0.0,1.0,0.0,5.236475225225226
8,7,-0.17821621109575697,1,0.0,1.0,0.0,0.0,0.0,1.0,7.094594594594595
18,7,-0.21904065198323439,4,0.0,1.0,0.0,0.0,0.0,1.0,3.603603603603604
10,8,-0.23319198128246502,4,0.0,0.0,0.0,1.0,0.0,1.0,8.333333333333334
18,8,-0.02606797972099868,1,0.0,1.0,0.0,0.0,0.0,1.0,6.137387387387387
10,8,-0.7336344446825296,4,0.0,1.0,0.0,0.0,0.0,1.0,2.533783783783784
25,13,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.8896396396396397
21,12,-0.07750591758289907,1,2.0,1.0,0.0,0.0,0.0,1.0,2.8941441441441444
18,6,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,14,1.153209461881553,4,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
8,4,-1.2053454213235502,1,0.0,0.0,1.0,0.0,1.0,0.0,31.306306306306308
9,9,0.5099672210074339,1,0.0,1.0,0.0,0.0,0.0,1.0,7.376126126126127
17,9,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
18,9,-1.174233938273272,4,0.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
9,4,-1.2267868293526876,4,0.0,0.0,1.0,0.0,0.0,1.0,5.236475225225226
9,8,-0.06380485785228034,1,0.0,0.0,0.0,1.0,0.0,1.0,6.25
18,5,-0.6693102205951177,4,0.0,0.0,1.0,0.0,0.0,1.0,2.871621621621622
5,6,-0.4334547322746074,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
10,8,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,9.346846846846848
18,8,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,5.123873873873874
18,14,-0.3476891001580582,4,1.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
10,11,0.9184689267785577,1,0.0,1.0,0.0,0.0,0.0,1.0,5.0675675675675675
8,18,0.566679745244502,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0698085585585586
18,7,-0.03310076155455571,1,0.0,0.0,0.0,1.0,0.0,1.0,8.445945945945946
18,23,-0.1332750198666852,4,1.0,0.0,1.0,0.0,0.0,1.0,1.632882882882883
1,3,-1.3875973895712173,1,0.0,0.0,1.0,0.0,1.0,0.0,52.70270270270271
18,6,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
23,9,-0.17120487067022908,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
26,16,3.361674488882695,1,1.0,0.0,1.0,0.0,0.0,1.0,4.72972972972973
21,12,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
3,11,1.2604165020272393,1,0.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
3,9,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
18,9,-0.6693102205951177,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
17,11,2.8685221042125373,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
25,11,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,1.9144144144144146
17,9,-1.1352320170682713,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
17,8,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,5.855855855855856
18,4,-0.3262476921289209,4,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,16,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.4504504504504504
25,8,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,6,-0.3905719162163328,4,4.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
26,9,0.7458227093279441,1,2.0,0.0,1.0,0.0,0.0,1.0,11.036036036036037
10,5,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
21,9,-0.05094001303479795,4,0.0,1.0,0.0,0.0,0.0,1.0,2.927927927927928
18,18,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,17,1.4105063582312005,4,0.0,0.0,1.0,0.0,0.0,1.0,1.632882882882883
25,10,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,1.8243243243243246
8,11,0.5366617740037097,1,0.0,1.0,0.0,0.0,0.0,1.0,2.027027027027027
17,10,0.8744711575027679,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
17,7,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,11.036036036036037
10,19,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
18,10,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,2.1734234234234235
8,6,-0.7765172607408042,1,0.0,0.0,1.0,0.0,1.0,0.0,30.18018018018018
25,11,0.17333711494997822,1,0.0,1.0,0.0,0.0,0.0,1.0,2.9842342342342345
3,17,-0.6778867838067726,4,4.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,14,1.153209461881553,4,2.0,0.0,1.0,0.0,1.0,0.0,1.238738738738739
1,10,0.42420158889088466,1,0.0,1.0,0.0,0.0,1.0,0.0,17.56756756756757
9,7,-0.02606797972099868,1,0.0,1.0,0.0,0.0,0.0,1.0,5.349099099099099
10,11,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
18,14,0.7243813012988068,4,0.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
26,7,1.153209461881553,1,0.0,0.0,1.0,0.0,1.0,0.0,14.977477477477478
17,10,-0.8837243008864907,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
25,4,-0.8837243008864907,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
21,8,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
18,8,0.5392347429672063,1,0.0,1.0,0.0,0.0,0.0,1.0,5.0675675675675675
10,19,0.7244885083389525,4,2.0,1.0,0.0,0.0,0.0,1.0,0.7882882882882883
18,15,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
10,9,0.20978750859951162,4,2.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
18,5,-1.0445348611050205,4,0.0,0.0,1.0,0.0,0.0,1.0,5.855855855855856
10,13,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
27,13,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,5.18018018018018
25,11,-0.778661401543718,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
18,19,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
9,6,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
25,17,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,0.3941441441441441
26,12,4.305096442164737,1,2.0,0.0,1.0,0.0,0.0,1.0,7.263513513513514
18,8,-0.43401220888336495,1,0.0,0.0,0.0,1.0,0.0,1.0,8.22072072072072
8,9,0.29126485911023337,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
18,5,-1.1238680708128286,4,0.0,0.0,1.0,0.0,1.0,0.0,6.813063063063064
18,8,0.14546328451209972,1,4.0,0.0,1.0,0.0,0.0,1.0,4.617117117117117
18,13,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,10,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
10,16,-0.1761578359249598,1,2.0,1.0,0.0,0.0,0.0,1.0,2.1621621621621623
25,10,-0.12469845665503027,1,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
26,5,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,16.666666666666664
18,11,0.08113906042468783,4,0.0,0.0,1.0,0.0,1.0,0.0,1.463963963963964
26,12,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
18,7,-1.2674397389759318,4,0.0,0.0,0.0,1.0,0.0,1.0,7.31981981981982
18,13,0.2955531407160608,0,1.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
25,11,1.582037622464299,1,0.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
8,7,-0.7850938239524592,1,0.0,1.0,0.0,0.0,0.0,1.0,7.6576576576576585
26,13,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,9.008997747747749
10,18,-0.20660463532633475,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6756756756756757
8,6,-1.1624626052652756,1,0.0,0.0,1.0,0.0,0.0,1.0,10.247747747747749
10,6,-0.004626571691861379,1,0.0,1.0,0.0,0.0,0.0,1.0,5.292792792792794
18,12,0.5099672210074339,1,4.0,0.0,1.0,0.0,0.0,1.0,2.702702702702703
18,10,-0.24048206001237168,1,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,9,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
25,13,0.3169945487451981,1,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
24,11,0.40276018086174736,1,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
2,6,-1.1410211972361384,1,0.0,0.0,1.0,0.0,1.0,0.0,30.743243243243242
25,6,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,10.698186936936938
25,14,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5405405405405406
8,6,-1.3820655062996998,4,0.0,1.0,0.0,0.0,1.0,0.0,8.490990990990992
6,5,-0.6032063596412874,1,0.0,1.0,0.0,0.0,0.0,1.0,7.094594594594595
10,9,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
10,14,0.7243813012988068,4,4.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
9,19,2.8685221042125373,4,2.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
18,6,-0.3048062840997836,4,0.0,1.0,0.0,0.0,0.0,1.0,6.813063063063064
10,6,-0.004626571691861379,1,0.0,1.0,0.0,0.0,0.0,1.0,5.292792792792794
10,8,-0.8837243008864907,4,4.0,0.0,1.0,0.0,0.0,1.0,3.434684684684685
18,13,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
8,9,0.7054485380090786,1,0.0,1.0,0.0,0.0,0.0,1.0,4.842342342342342
8,6,-0.3486110807033111,1,0.0,1.0,0.0,0.0,0.0,1.0,7.6576576576576585
9,18,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
18,6,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,7.545045045045046
18,14,3.2973502647952833,1,0.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
18,4,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
21,13,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,17,1.153209461881553,4,4.0,0.0,1.0,0.0,0.0,1.0,0.36036036036036034
10,10,-0.6049859965077058,4,0.0,1.0,0.0,0.0,1.0,0.0,3.490990990990991
18,6,-0.8837243008864907,1,0.0,0.0,1.0,0.0,1.0,0.0,7.826576576576578
18,4,-1.183904013294413,4,0.0,0.0,1.0,0.0,0.0,1.0,10.191441441441443
14,4,-1.2053454213235502,1,0.0,0.0,1.0,0.0,1.0,0.0,14.414414414414415
26,11,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,7.9391891891891895
10,8,-0.96948993300304,4,2.0,1.0,0.0,0.0,0.0,1.0,3.096846846846847
18,4,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,5,-0.7979586687699415,1,0.0,1.0,0.0,0.0,0.0,1.0,8.22072072072072
18,11,1.153209461881553,1,1.0,0.0,1.0,0.0,0.0,1.0,5.18018018018018
26,6,-0.4085398161447499,1,0.0,0.0,0.0,1.0,1.0,0.0,29.054054054054053
23,5,-1.1946247173089817,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
9,5,-0.8622828928573534,4,0.0,1.0,0.0,0.0,1.0,0.0,7.9391891891891895
10,18,-0.20660463532633475,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6756756756756757
18,12,-0.1547164278958225,4,2.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
18,5,-1.3232731654838055,1,0.0,1.0,0.0,0.0,1.0,0.0,10.754504504504505
8,17,0.36868978350344817,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6869369369369369
18,4,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,12.162162162162163
10,18,-0.20660463532633475,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6756756756756757
10,13,-0.3999203701170367,4,2.0,1.0,0.0,0.0,0.0,1.0,2.7590090090090094
17,6,-0.8622828928573534,1,2.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
10,6,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
10,8,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
17,7,-0.4120133242454701,1,0.0,0.0,1.0,0.0,0.0,1.0,9.90990990990991
26,9,0.660057077211395,1,2.0,0.0,1.0,0.0,0.0,1.0,11.5990990990991
23,9,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
24,15,1.667803254580848,1,4.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
17,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,15.540540540540542
26,8,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,15.540540540540542
18,19,0.5099672210074339,4,1.0,0.0,1.0,0.0,0.0,1.0,0.5630630630630631
18,6,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,3.434684684684685
18,7,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
25,6,-1.0431840523991849,4,0.0,0.0,1.0,0.0,0.0,1.0,4.673412162162163
18,8,-0.14918454462430505,4,0.0,1.0,0.0,0.0,0.0,1.0,2.8153153153153156
26,11,0.9115862348012046,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
18,13,0.7243813012988068,1,4.0,0.0,1.0,0.0,0.0,1.0,3.265765765765766
9,6,-0.905165708915628,1,0.0,1.0,0.0,0.0,0.0,1.0,10.472972972972974
18,8,0.5099672210074339,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
8,3,-1.3981036795054946,1,3.0,1.0,0.0,0.0,0.0,1.0,14.797297297297298
17,14,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,4.403153153153154
24,11,-0.37985121220176415,1,2.0,0.0,1.0,0.0,1.0,0.0,4.842342342342342
18,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,1.0,0.0,5.405405405405406
17,13,0.5099672210074339,1,4.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
17,8,-0.4548961403037447,1,0.0,1.0,0.0,0.0,1.0,0.0,8.108108108108109
25,7,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,9.572060810810811
8,12,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
18,10,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,5.123873873873874
26,6,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,21.17117117117117
23,6,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
25,7,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,10,-0.3048062840997836,4,0.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
6,20,-0.6693102205951177,1,2.0,0.0,1.0,0.0,0.0,1.0,0.3941441441441441
18,5,-0.6003332109653831,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
3,11,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
2,12,0.7243813012988068,1,2.0,0.0,1.0,0.0,1.0,0.0,18.91891891891892
23,5,-1.3007596870532112,4,2.0,0.0,1.0,0.0,0.0,1.0,2.533783783783784
27,12,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,22,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,0.22522522522522523
21,10,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
18,7,-0.5406617724202939,1,0.0,0.0,1.0,0.0,0.0,1.0,5.630630630630631
18,8,0.660057077211395,1,2.0,0.0,1.0,0.0,0.0,1.0,7.207207207207207
18,7,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,6.25
3,7,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,5.0675675675675675
21,10,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
25,12,-0.1332750198666852,1,4.0,0.0,1.0,0.0,0.0,1.0,1.970720720720721
25,18,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,0.5630630630630631
2,10,2.1657370732415036,1,0.0,1.0,0.0,0.0,1.0,0.0,22.2972972972973
10,7,-0.5971598825770706,4,0.0,1.0,0.0,0.0,0.0,1.0,5.79954954954955
3,10,-0.21904065198323439,1,0.0,1.0,0.0,0.0,0.0,1.0,3.040540540540541
9,9,-0.8304852847501428,1,0.0,1.0,0.0,0.0,0.0,1.0,6.531531531531532
26,14,2.6969908399794384,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
18,10,-0.7379227262883571,1,0.0,1.0,0.0,0.0,0.0,1.0,5.349099099099099
3,12,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,3.5472972972972974
18,11,1.582037622464299,1,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,16,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
18,17,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
18,8,-0.43401220888336495,1,0.0,0.0,0.0,1.0,0.0,1.0,8.22072072072072
27,10,0.40276018086174736,1,2.0,0.0,1.0,0.0,0.0,1.0,3.603603603603604
17,15,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,3.096846846846847
8,8,0.660057077211395,1,2.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
3,8,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,4.898648648648649
9,6,-0.5621031804494312,1,0.0,1.0,0.0,0.0,0.0,1.0,13.164414414414415
25,9,-0.4674179225927609,4,0.0,1.0,0.0,0.0,0.0,1.0,1.3513513513513515
18,10,0.10258046845382512,0,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,24,0.08113906042468783,4,1.0,0.0,1.0,0.0,0.0,1.0,0.5630630630630631
9,9,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,5.630630630630631
25,14,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
